"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49522","1","부산여행","여행","국내여행","부산광역시","523","1699","2222","20220218"
"49523","2","제주여행","여행","국내여행","제주특별자치도","440","1614","2054","20220218"
"49524","3","경주여행","여행","국내여행","경상북도","314","1179","1493","20220218"
"49525","4","강릉여행","여행","국내여행","강원도","260","1125","1385","20220218"
"49526","5","여수여행","여행","국내여행","전라남도","248","902","1150","20220218"
"49527","6","속초여행","여행","국내여행","강원도","212","760","972","20220218"
"49528","7","전주여행","여행","국내여행","전라북도","209","689","898","20220218"
"49529","8","군산여행","여행","국내여행","전라북도","171","680","851","20220218"
"49530","9","남해여행","여행","국내여행","경상남도","163","550","713","20220218"
"49531","10","춘천여행","여행","국내여행","강원도","128","497","625","20220218"
