"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46072","1","제주여행","여행","국내여행","제주특별자치도","686","2149","2835","20210315"
"46073","2","부산여행","여행","국내여행","부산광역시","448","1276","1724","20210315"
"46074","3","여수여행","여행","국내여행","전라남도","295","868","1163","20210315"
"46075","4","경주여행","여행","국내여행","경상북도","340","805","1145","20210315"
"46076","5","강릉여행","여행","국내여행","강원도","231","623","854","20210315"
"46077","6","전주여행","여행","국내여행","전라북도","207","477","684","20210315"
"46078","7","남해여행","여행","국내여행","경상남도","200","465","665","20210315"
"46079","8","군산여행","여행","국내여행","전라북도","169","390","559","20210315"
"46080","9","속초여행","여행","국내여행","강원도","181","362","543","20210315"
"46081","10","대구여행","여행","국내여행","대구광역시","121","328","449","20210315"
