"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42532","1","제주여행","여행","국내여행","제주특별자치도","2138","337","2475","20200326"
"42533","2","강릉여행","여행","국내여행","강원도","606","229","835","20200326"
"42534","3","부산여행","여행","국내여행","부산광역시","563","177","740","20200326"
"42535","4","여수여행","여행","국내여행","전라남도","486","150","636","20200326"
"42536","5","속초여행","여행","국내여행","강원도","443","149","592","20200326"
"42537","6","전주여행","여행","국내여행","전라북도","306","96","402","20200326"
"42538","7","경주여행","여행","국내여행","경상북도","253","108","361","20200326"
"42539","8","군산여행","여행","국내여행","전라북도","234","121","355","20200326"
"42540","9","남해여행","여행","국내여행","경상남도","210","99","309","20200326"
"42541","10","춘천여행","여행","국내여행","강원도","225","62","287","20200326"
