"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48422","1","부산여행","여행","국내여행","부산광역시","597","1900","2497","20211105"
"48423","2","제주여행","여행","국내여행","제주특별자치도","451","1512","1963","20211105"
"48424","3","경주여행","여행","국내여행","경상북도","418","1168","1586","20211105"
"48425","4","여수여행","여행","국내여행","전라남도","304","1117","1421","20211105"
"48426","5","강릉여행","여행","국내여행","강원도","268","897","1165","20211105"
"48427","6","전주여행","여행","국내여행","전라북도","193","631","824","20211105"
"48428","7","속초여행","여행","국내여행","강원도","193","568","761","20211105"
"48429","8","군산여행","여행","국내여행","전라북도","184","546","730","20211105"
"48430","9","춘천여행","여행","국내여행","강원도","157","461","618","20211105"
"48431","10","남해여행","여행","국내여행","경상남도","170","420","590","20211105"
