"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49262","1","부산여행","여행","국내여행","부산광역시","427","2956","3383","20220123"
"49263","2","제주여행","여행","국내여행","제주특별자치도","250","2513","2763","20220123"
"49264","3","경주여행","여행","국내여행","경상북도","194","1482","1676","20220123"
"49265","4","여수여행","여행","국내여행","전라남도","190","1446","1636","20220123"
"49266","5","강릉여행","여행","국내여행","강원도","155","1442","1597","20220123"
"49267","6","군산여행","여행","국내여행","전라북도","87","1013","1100","20220123"
"49268","7","전주여행","여행","국내여행","전라북도","110","901","1011","20220123"
"49269","8","속초여행","여행","국내여행","강원도","125","763","888","20220123"
"49270","9","포항여행","여행","국내여행","경상북도","88","763","851","20220123"
"49271","10","남해여행","여행","국내여행","경상남도","99","710","809","20220123"
