"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48432","1","부산여행","여행","국내여행","부산광역시","313","2007","2320","20211106"
"48433","2","제주여행","여행","국내여행","제주특별자치도","187","1552","1739","20211106"
"48434","3","경주여행","여행","국내여행","경상북도","173","1433","1606","20211106"
"48435","4","여수여행","여행","국내여행","전라남도","117","1180","1297","20211106"
"48436","5","강릉여행","여행","국내여행","강원도","114","924","1038","20211106"
"48437","6","전주여행","여행","국내여행","전라북도","79","750","829","20211106"
"48438","7","속초여행","여행","국내여행","강원도","92","587","679","20211106"
"48439","8","군산여행","여행","국내여행","전라북도","57","611","668","20211106"
"48440","9","대구여행","여행","국내여행","대구광역시","81","537","618","20211106"
"48441","10","춘천여행","여행","국내여행","강원도","60","549","609","20211106"
