"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43172","1","제주여행","여행","국내여행","제주특별자치도","1566","370","1936","20200529"
"43173","2","부산여행","여행","국내여행","부산광역시","1006","307","1313","20200529"
"43174","3","강릉여행","여행","국내여행","강원도","746","242","988","20200529"
"43175","4","여수여행","여행","국내여행","전라남도","734","242","976","20200529"
"43176","5","경주여행","여행","국내여행","경상북도","657","245","902","20200529"
"43177","6","속초여행","여행","국내여행","강원도","621","206","827","20200529"
"43178","7","남해여행","여행","국내여행","경상남도","437","196","633","20200529"
"43179","8","전주여행","여행","국내여행","전라북도","437","153","590","20200529"
"43180","9","춘천여행","여행","국내여행","강원도","445","133","578","20200529"
"43181","10","군산여행","여행","국내여행","전라북도","409","150","559","20200529"
