"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48332","1","제주여행","여행","국내여행","제주특별자치도","567","1693","2260","20211027"
"48333","2","부산여행","여행","국내여행","부산광역시","460","1540","2000","20211027"
"48334","3","경주여행","여행","국내여행","경상북도","516","1460","1976","20211027"
"48335","4","여수여행","여행","국내여행","전라남도","318","1132","1450","20211027"
"48336","5","강릉여행","여행","국내여행","강원도","222","801","1023","20211027"
"48337","6","전주여행","여행","국내여행","전라북도","240","641","881","20211027"
"48338","7","속초여행","여행","국내여행","강원도","202","576","778","20211027"
"48339","8","대구여행","여행","국내여행","대구광역시","169","550","719","20211027"
"48340","9","군산여행","여행","국내여행","전라북도","200","505","705","20211027"
"48341","10","남해여행","여행","국내여행","경상남도","162","452","614","20211027"
