"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41992","1","부산여행","여행","국내여행","부산광역시","2070","354","2424","20200201"
"41993","2","제주여행","여행","국내여행","제주특별자치도","1618","158","1776","20200201"
"41994","3","강릉여행","여행","국내여행","강원도","1183","124","1307","20200201"
"41995","4","여수여행","여행","국내여행","전라남도","962","127","1089","20200201"
"41996","5","경주여행","여행","국내여행","경상북도","947","117","1064","20200201"
"41997","6","속초여행","여행","국내여행","강원도","658","81","739","20200201"
"41998","7","전주여행","여행","국내여행","전라북도","570","95","665","20200201"
"41999","8","대구여행","여행","국내여행","대구광역시","552","80","632","20200201"
"42000","9","남해여행","여행","국내여행","경상남도","454","54","508","20200201"
"42001","10","군산여행","여행","국내여행","전라북도","429","62","491","20200201"
