"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43372","1","제주여행","여행","국내여행","제주특별자치도","2004","525","2529","20200618"
"43373","2","부산여행","여행","국내여행","부산광역시","1675","561","2236","20200618"
"43374","3","강릉여행","여행","국내여행","강원도","983","444","1427","20200618"
"43375","4","여수여행","여행","국내여행","전라남도","954","372","1326","20200618"
"43376","5","속초여행","여행","국내여행","강원도","816","310","1126","20200618"
"43377","6","경주여행","여행","국내여행","경상북도","761","309","1070","20200618"
"43378","7","남해여행","여행","국내여행","경상남도","684","228","912","20200618"
"43379","8","전주여행","여행","국내여행","전라북도","507","193","700","20200618"
"43380","9","군산여행","여행","국내여행","전라북도","391","163","554","20200618"
"43381","10","통영여행","여행","국내여행","경상남도","363","180","543","20200618"
