"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46942","1","제주여행","여행","국내여행","제주특별자치도","656","1729","2385","20210610"
"46943","2","부산여행","여행","국내여행","부산광역시","729","1567","2296","20210610"
"46944","3","여수여행","여행","국내여행","전라남도","508","1130","1638","20210610"
"46945","4","강릉여행","여행","국내여행","강원도","403","1013","1416","20210610"
"46946","5","경주여행","여행","국내여행","경상북도","408","939","1347","20210610"
"46947","6","속초여행","여행","국내여행","강원도","262","594","856","20210610"
"46948","7","남해여행","여행","국내여행","경상남도","269","570","839","20210610"
"46949","8","전주여행","여행","국내여행","전라북도","230","543","773","20210610"
"46950","9","군산여행","여행","국내여행","전라북도","179","456","635","20210610"
"46951","10","통영여행","여행","국내여행","경상남도","166","370","536","20210610"
