"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46002","1","제주여행","여행","국내여행","제주특별자치도","617","2108","2725","20210308"
"46003","2","부산여행","여행","국내여행","부산광역시","389","1212","1601","20210308"
"46004","3","경주여행","여행","국내여행","경상북도","313","785","1098","20210308"
"46005","4","여수여행","여행","국내여행","전라남도","231","744","975","20210308"
"46006","5","강릉여행","여행","국내여행","강원도","239","615","854","20210308"
"46007","6","전주여행","여행","국내여행","전라북도","187","446","633","20210308"
"46008","7","남해여행","여행","국내여행","경상남도","161","437","598","20210308"
"46009","8","속초여행","여행","국내여행","강원도","166","385","551","20210308"
"46010","9","군산여행","여행","국내여행","전라북도","139","386","525","20210308"
"46011","10","대구여행","여행","국내여행","대구광역시","115","303","418","20210308"
