"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42922","1","제주여행","여행","국내여행","제주특별자치도","1547","324","1871","20200504"
"42923","2","부산여행","여행","국내여행","부산광역시","1308","273","1581","20200504"
"42924","3","여수여행","여행","국내여행","전라남도","1073","217","1290","20200504"
"42925","4","강릉여행","여행","국내여행","강원도","997","246","1243","20200504"
"42926","5","경주여행","여행","국내여행","경상북도","789","177","966","20200504"
"42927","6","속초여행","여행","국내여행","강원도","689","181","870","20200504"
"42928","7","군산여행","여행","국내여행","전라북도","630","149","779","20200504"
"42929","8","전주여행","여행","국내여행","전라북도","597","151","748","20200504"
"42930","9","남해여행","여행","국내여행","경상남도","596","142","738","20200504"
"42931","10","춘천여행","여행","국내여행","강원도","457","112","569","20200504"
