"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49242","1","부산여행","여행","국내여행","부산광역시","597","2260","2857","20220121"
"49243","2","제주여행","여행","국내여행","제주특별자치도","346","1814","2160","20220121"
"49244","3","강릉여행","여행","국내여행","강원도","311","1099","1410","20220121"
"49245","4","여수여행","여행","국내여행","전라남도","277","1049","1326","20220121"
"49246","5","경주여행","여행","국내여행","경상북도","306","982","1288","20220121"
"49247","6","속초여행","여행","국내여행","강원도","221","712","933","20220121"
"49248","7","전주여행","여행","국내여행","전라북도","201","722","923","20220121"
"49249","8","군산여행","여행","국내여행","전라북도","161","665","826","20220121"
"49250","9","대구여행","여행","국내여행","대구광역시","138","514","652","20220121"
"49251","10","춘천여행","여행","국내여행","강원도","141","510","651","20220121"
