"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45242","1","제주여행","여행","국내여행","제주특별자치도","311","1173","1484","20201222"
"45243","2","부산여행","여행","국내여행","부산광역시","197","631","828","20201222"
"45244","3","여수여행","여행","국내여행","전라남도","152","396","548","20201222"
"45245","4","경주여행","여행","국내여행","경상북도","157","375","532","20201222"
"45246","5","속초여행","여행","국내여행","강원도","124","402","526","20201222"
"45247","6","강릉여행","여행","국내여행","강원도","127","384","511","20201222"
"45248","7","군산여행","여행","국내여행","전라북도","87","227","314","20201222"
"45249","8","남해여행","여행","국내여행","경상남도","97","216","313","20201222"
"45250","9","전주여행","여행","국내여행","전라북도","80","188","268","20201222"
"45251","10","통영여행","여행","국내여행","경상남도","76","178","254","20201222"
