"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45432","1","제주여행","여행","국내여행","제주특별자치도","142","1547","1689","20210110"
"45433","2","부산여행","여행","국내여행","부산광역시","110","859","969","20210110"
"45434","3","여수여행","여행","국내여행","전라남도","94","486","580","20210110"
"45435","4","경주여행","여행","국내여행","경상북도","77","452","529","20210110"
"45436","5","강릉여행","여행","국내여행","강원도","98","396","494","20210110"
"45437","6","군산여행","여행","국내여행","전라북도","49","286","335","20210110"
"45438","7","속초여행","여행","국내여행","강원도","42","292","334","20210110"
"45439","8","전주여행","여행","국내여행","전라북도","43","259","302","20210110"
"45440","9","남해여행","여행","국내여행","경상남도","44","231","275","20210110"
"45441","10","포항여행","여행","국내여행","경상북도","41","229","270","20210110"
