"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41492","1","부산여행","여행","국내여행","부산광역시","2419","884","3303","20191213"
"41493","2","제주여행","여행","국내여행","제주특별자치도","1375","465","1840","20191213"
"41494","3","강릉여행","여행","국내여행","강원도","1056","311","1367","20191213"
"41495","4","여수여행","여행","국내여행","전라남도","923","249","1172","20191213"
"41496","5","경주여행","여행","국내여행","경상북도","738","243","981","20191213"
"41497","6","속초여행","여행","국내여행","강원도","663","190","853","20191213"
"41498","7","대구여행","여행","국내여행","대구광역시","551","140","691","20191213"
"41499","8","전주여행","여행","국내여행","전라북도","474","178","652","20191213"
"41500","9","군산여행","여행","국내여행","전라북도","483","140","623","20191213"
"41501","10","포항여행","여행","국내여행","경상북도","331","115","446","20191213"
