"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49632","1","제주여행","여행","국내여행","제주특별자치도","222","1764","1986","20220301"
"49633","2","부산여행","여행","국내여행","부산광역시","207","1498","1705","20220301"
"49634","3","여수여행","여행","국내여행","전라남도","144","1238","1382","20220301"
"49635","4","경주여행","여행","국내여행","경상북도","145","1071","1216","20220301"
"49636","5","남해여행","여행","국내여행","경상남도","113","838","951","20220301"
"49637","6","강릉여행","여행","국내여행","강원도","119","782","901","20220301"
"49638","7","전주여행","여행","국내여행","전라북도","106","659","765","20220301"
"49639","8","군산여행","여행","국내여행","전라북도","79","682","761","20220301"
"49640","9","대구여행","여행","국내여행","대구광역시","75","570","645","20220301"
"49641","10","속초여행","여행","국내여행","강원도","92","484","576","20220301"
