"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40892","1","부산여행","여행","국내여행","부산광역시","1426","667","2093","20191014"
"40893","2","제주여행","여행","국내여행","제주특별자치도","1223","551","1774","20191014"
"40894","3","경주여행","여행","국내여행","경상북도","991","472","1463","20191014"
"40895","4","여수여행","여행","국내여행","전라남도","666","296","962","20191014"
"40896","5","강릉여행","여행","국내여행","강원도","499","263","762","20191014"
"40897","6","속초여행","여행","국내여행","강원도","479","216","695","20191014"
"40898","7","군산여행","여행","국내여행","전라북도","480","181","661","20191014"
"40899","8","전주여행","여행","국내여행","전라북도","460","177","637","20191014"
"40900","9","대구여행","여행","국내여행","대구광역시","348","175","523","20191014"
"40901","10","춘천여행","여행","국내여행","강원도","346","149","495","20191014"
