"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47152","1","부산여행","여행","국내여행","부산광역시","884","2076","2960","20210701"
"47153","2","제주여행","여행","국내여행","제주특별자치도","574","1864","2438","20210701"
"47154","3","여수여행","여행","국내여행","전라남도","577","1436","2013","20210701"
"47155","4","강릉여행","여행","국내여행","강원도","519","1149","1668","20210701"
"47156","5","경주여행","여행","국내여행","경상북도","453","1186","1639","20210701"
"47157","6","속초여행","여행","국내여행","강원도","357","733","1090","20210701"
"47158","7","남해여행","여행","국내여행","경상남도","246","693","939","20210701"
"47159","8","전주여행","여행","국내여행","전라북도","224","520","744","20210701"
"47160","9","통영여행","여행","국내여행","경상남도","149","507","656","20210701"
"47161","10","군산여행","여행","국내여행","전라북도","194","453","647","20210701"
