"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49652","1","제주여행","여행","국내여행","제주특별자치도","400","1207","1607","20220303"
"49653","2","부산여행","여행","국내여행","부산광역시","341","1131","1472","20220303"
"49654","3","경주여행","여행","국내여행","경상북도","304","838","1142","20220303"
"49655","4","여수여행","여행","국내여행","전라남도","269","812","1081","20220303"
"49656","5","강릉여행","여행","국내여행","강원도","216","658","874","20220303"
"49657","6","남해여행","여행","국내여행","경상남도","199","562","761","20220303"
"49658","7","전주여행","여행","국내여행","전라북도","187","481","668","20220303"
"49659","8","군산여행","여행","국내여행","전라북도","173","489","662","20220303"
"49660","9","속초여행","여행","국내여행","강원도","181","424","605","20220303"
"49661","10","대구여행","여행","국내여행","대구광역시","114","374","488","20220303"
