"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49442","1","부산여행","여행","국내여행","부산광역시","513","1783","2296","20220210"
"49443","2","제주여행","여행","국내여행","제주특별자치도","419","1646","2065","20220210"
"49444","3","강릉여행","여행","국내여행","강원도","274","1030","1304","20220210"
"49445","4","여수여행","여행","국내여행","전라남도","330","914","1244","20220210"
"49446","5","경주여행","여행","국내여행","경상북도","274","954","1228","20220210"
"49447","6","전주여행","여행","국내여행","전라북도","204","611","815","20220210"
"49448","7","속초여행","여행","국내여행","강원도","198","563","761","20220210"
"49449","8","군산여행","여행","국내여행","전라북도","165","547","712","20220210"
"49450","9","남해여행","여행","국내여행","경상남도","163","392","555","20220210"
"49451","10","포항여행","여행","국내여행","경상북도","137","401","538","20220210"
