"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41742","1","부산여행","여행","국내여행","부산광역시","2742","927","3669","20200107"
"41743","2","제주여행","여행","국내여행","제주특별자치도","2119","616","2735","20200107"
"41744","3","여수여행","여행","국내여행","전라남도","1109","292","1401","20200107"
"41745","4","강릉여행","여행","국내여행","강원도","940","294","1234","20200107"
"41746","5","경주여행","여행","국내여행","경상북도","940","251","1191","20200107"
"41747","6","전주여행","여행","국내여행","전라북도","639","199","838","20200107"
"41748","7","속초여행","여행","국내여행","강원도","606","207","813","20200107"
"41749","8","대구여행","여행","국내여행","대구광역시","593","198","791","20200107"
"41750","9","군산여행","여행","국내여행","전라북도","558","161","719","20200107"
"41751","10","남해여행","여행","국내여행","경상남도","364","125","489","20200107"
