"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46902","1","부산여행","여행","국내여행","부산광역시","354","1781","2135","20210606"
"46903","2","제주여행","여행","국내여행","제주특별자치도","309","1757","2066","20210606"
"46904","3","경주여행","여행","국내여행","경상북도","199","1272","1471","20210606"
"46905","4","여수여행","여행","국내여행","전라남도","177","1070","1247","20210606"
"46906","5","강릉여행","여행","국내여행","강원도","158","1031","1189","20210606"
"46907","6","속초여행","여행","국내여행","강원도","129","712","841","20210606"
"46908","7","남해여행","여행","국내여행","경상남도","117","697","814","20210606"
"46909","8","전주여행","여행","국내여행","전라북도","107","612","719","20210606"
"46910","9","군산여행","여행","국내여행","전라북도","97","492","589","20210606"
"46911","10","통영여행","여행","국내여행","경상남도","83","443","526","20210606"
