"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47692","1","제주여행","여행","국내여행","제주특별자치도","402","1388","1790","20210824"
"47693","2","경주여행","여행","국내여행","경상북도","523","1216","1739","20210824"
"47694","3","부산여행","여행","국내여행","부산광역시","338","1074","1412","20210824"
"47695","4","여수여행","여행","국내여행","전라남도","350","950","1300","20210824"
"47696","5","강릉여행","여행","국내여행","강원도","243","797","1040","20210824"
"47697","6","속초여행","여행","국내여행","강원도","190","493","683","20210824"
"47698","7","전주여행","여행","국내여행","전라북도","163","479","642","20210824"
"47699","8","군산여행","여행","국내여행","전라북도","143","486","629","20210824"
"47700","9","남해여행","여행","국내여행","경상남도","174","393","567","20210824"
"47701","10","통영여행","여행","국내여행","경상남도","142","389","531","20210824"
