"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47372","1","부산여행","여행","국내여행","부산광역시","525","1475","2000","20210723"
"47373","2","제주여행","여행","국내여행","제주특별자치도","432","1560","1992","20210723"
"47374","3","여수여행","여행","국내여행","전라남도","457","1307","1764","20210723"
"47375","4","경주여행","여행","국내여행","경상북도","366","974","1340","20210723"
"47376","5","남해여행","여행","국내여행","경상남도","276","612","888","20210723"
"47377","6","강릉여행","여행","국내여행","강원도","201","603","804","20210723"
"47378","7","전주여행","여행","국내여행","전라북도","198","538","736","20210723"
"47379","8","속초여행","여행","국내여행","강원도","203","530","733","20210723"
"47380","9","군산여행","여행","국내여행","전라북도","160","527","687","20210723"
"47381","10","통영여행","여행","국내여행","경상남도","163","455","618","20210723"
