"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43832","1","부산여행","여행","국내여행","부산광역시","3909","1148","5057","20200803"
"43833","2","여수여행","여행","국내여행","전라남도","2821","874","3695","20200803"
"43834","3","제주여행","여행","국내여행","제주특별자치도","2300","774","3074","20200803"
"43835","4","경주여행","여행","국내여행","경상북도","2183","543","2726","20200803"
"43836","5","강릉여행","여행","국내여행","강원도","1698","484","2182","20200803"
"43837","6","남해여행","여행","국내여행","경상남도","1587","458","2045","20200803"
"43838","7","속초여행","여행","국내여행","강원도","1242","372","1614","20200803"
"43839","8","전주여행","여행","국내여행","전라북도","1229","272","1501","20200803"
"43840","9","군산여행","여행","국내여행","전라북도","1117","257","1374","20200803"
"43841","10","통영여행","여행","국내여행","경상남도","1057","252","1309","20200803"
