"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45652","1","제주여행","여행","국내여행","제주특별자치도","432","1981","2413","20210201"
"45653","2","부산여행","여행","국내여행","부산광역시","346","1400","1746","20210201"
"45654","3","강릉여행","여행","국내여행","강원도","216","669","885","20210201"
"45655","4","여수여행","여행","국내여행","전라남도","185","658","843","20210201"
"45656","5","경주여행","여행","국내여행","경상북도","195","606","801","20210201"
"45657","6","속초여행","여행","국내여행","강원도","173","405","578","20210201"
"45658","7","전주여행","여행","국내여행","전라북도","142","390","532","20210201"
"45659","8","남해여행","여행","국내여행","경상남도","182","343","525","20210201"
"45660","9","군산여행","여행","국내여행","전라북도","114","362","476","20210201"
"45661","10","춘천여행","여행","국내여행","강원도","90","293","383","20210201"
