"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48832","1","부산여행","여행","국내여행","부산광역시","543","1628","2171","20211216"
"48833","2","제주여행","여행","국내여행","제주특별자치도","352","1588","1940","20211216"
"48834","3","강릉여행","여행","국내여행","강원도","272","818","1090","20211216"
"48835","4","경주여행","여행","국내여행","경상북도","254","790","1044","20211216"
"48836","5","여수여행","여행","국내여행","전라남도","245","764","1009","20211216"
"48837","6","속초여행","여행","국내여행","강원도","174","479","653","20211216"
"48838","7","전주여행","여행","국내여행","전라북도","147","447","594","20211216"
"48839","8","군산여행","여행","국내여행","전라북도","136","384","520","20211216"
"48840","9","포항여행","여행","국내여행","경상북도","137","381","518","20211216"
"48841","10","남해여행","여행","국내여행","경상남도","139","313","452","20211216"
