"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49052","1","부산여행","여행","국내여행","부산광역시","393","2676","3069","20220102"
"49053","2","제주여행","여행","국내여행","제주특별자치도","257","2066","2323","20220102"
"49054","3","경주여행","여행","국내여행","경상북도","142","1336","1478","20220102"
"49055","4","여수여행","여행","국내여행","전라남도","131","1299","1430","20220102"
"49056","5","강릉여행","여행","국내여행","강원도","173","1239","1412","20220102"
"49057","6","전주여행","여행","국내여행","전라북도","90","815","905","20220102"
"49058","7","속초여행","여행","국내여행","강원도","89","772","861","20220102"
"49059","8","군산여행","여행","국내여행","전라북도","93","750","843","20220102"
"49060","9","포항여행","여행","국내여행","경상북도","59","707","766","20220102"
"49061","10","춘천여행","여행","국내여행","강원도","54","676","730","20220102"
