"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48732","1","부산여행","여행","국내여행","부산광역시","770","2064","2834","20211206"
"48733","2","제주여행","여행","국내여행","제주특별자치도","494","1585","2079","20211206"
"48734","3","여수여행","여행","국내여행","전라남도","337","992","1329","20211206"
"48735","4","강릉여행","여행","국내여행","강원도","285","1026","1311","20211206"
"48736","5","경주여행","여행","국내여행","경상북도","305","983","1288","20211206"
"48737","6","속초여행","여행","국내여행","강원도","217","550","767","20211206"
"48738","7","전주여행","여행","국내여행","전라북도","190","528","718","20211206"
"48739","8","남해여행","여행","국내여행","경상남도","192","459","651","20211206"
"48740","9","대구여행","여행","국내여행","대구광역시","152","482","634","20211206"
"48741","10","포항여행","여행","국내여행","경상북도","171","455","626","20211206"
