"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49732","1","제주여행","여행","국내여행","제주특별자치도","418","1348","1766","20220311"
"49733","2","부산여행","여행","국내여행","부산광역시","309","1227","1536","20220311"
"49734","3","경주여행","여행","국내여행","경상북도","359","907","1266","20220311"
"49735","4","여수여행","여행","국내여행","전라남도","245","792","1037","20220311"
"49736","5","강릉여행","여행","국내여행","강원도","210","604","814","20220311"
"49737","6","남해여행","여행","국내여행","경상남도","167","625","792","20220311"
"49738","7","전주여행","여행","국내여행","전라북도","195","514","709","20220311"
"49739","8","군산여행","여행","국내여행","전라북도","158","544","702","20220311"
"49740","9","속초여행","여행","국내여행","강원도","152","419","571","20220311"
"49741","10","대구여행","여행","국내여행","대구광역시","125","400","525","20220311"
