"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46082","1","제주여행","여행","국내여행","제주특별자치도","672","2094","2766","20210316"
"46083","2","부산여행","여행","국내여행","부산광역시","425","1192","1617","20210316"
"46084","3","여수여행","여행","국내여행","전라남도","250","889","1139","20210316"
"46085","4","경주여행","여행","국내여행","경상북도","315","725","1040","20210316"
"46086","5","강릉여행","여행","국내여행","강원도","224","533","757","20210316"
"46087","6","남해여행","여행","국내여행","경상남도","191","435","626","20210316"
"46088","7","전주여행","여행","국내여행","전라북도","200","421","621","20210316"
"46089","8","속초여행","여행","국내여행","강원도","152","368","520","20210316"
"46090","9","군산여행","여행","국내여행","전라북도","170","333","503","20210316"
"46091","10","대구여행","여행","국내여행","대구광역시","129","340","469","20210316"
