"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41922","1","부산여행","여행","국내여행","부산광역시","2446","310","2756","20200125"
"41923","2","제주여행","여행","국내여행","제주특별자치도","1656","130","1786","20200125"
"41924","3","여수여행","여행","국내여행","전라남도","1238","86","1324","20200125"
"41925","4","강릉여행","여행","국내여행","강원도","1067","140","1207","20200125"
"41926","5","경주여행","여행","국내여행","경상북도","965","101","1066","20200125"
"41927","6","속초여행","여행","국내여행","강원도","699","65","764","20200125"
"41928","7","전주여행","여행","국내여행","전라북도","626","60","686","20200125"
"41929","8","대구여행","여행","국내여행","대구광역시","616","58","674","20200125"
"41930","9","군산여행","여행","국내여행","전라북도","602","58","660","20200125"
"41931","10","춘천여행","여행","국내여행","강원도","480","32","512","20200125"
