"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42912","1","제주여행","여행","국내여행","제주특별자치도","1610","168","1778","20200503"
"42913","2","부산여행","여행","국내여행","부산광역시","1468","161","1629","20200503"
"42914","3","여수여행","여행","국내여행","전라남도","1277","116","1393","20200503"
"42915","4","강릉여행","여행","국내여행","강원도","1143","135","1278","20200503"
"42916","5","군산여행","여행","국내여행","전라북도","995","108","1103","20200503"
"42917","6","경주여행","여행","국내여행","경상북도","925","127","1052","20200503"
"42918","7","속초여행","여행","국내여행","강원도","940","105","1045","20200503"
"42919","8","전주여행","여행","국내여행","전라북도","748","109","857","20200503"
"42920","9","남해여행","여행","국내여행","경상남도","694","65","759","20200503"
"42921","10","춘천여행","여행","국내여행","강원도","510","60","570","20200503"
