"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46012","1","제주여행","여행","국내여행","제주특별자치도","595","1788","2383","20210309"
"46013","2","부산여행","여행","국내여행","부산광역시","431","1254","1685","20210309"
"46014","3","여수여행","여행","국내여행","전라남도","258","717","975","20210309"
"46015","4","경주여행","여행","국내여행","경상북도","283","676","959","20210309"
"46016","5","강릉여행","여행","국내여행","강원도","226","566","792","20210309"
"46017","6","전주여행","여행","국내여행","전라북도","162","448","610","20210309"
"46018","7","남해여행","여행","국내여행","경상남도","173","424","597","20210309"
"46019","8","속초여행","여행","국내여행","강원도","179","370","549","20210309"
"46020","9","군산여행","여행","국내여행","전라북도","130","372","502","20210309"
"46021","10","대구여행","여행","국내여행","대구광역시","142","287","429","20210309"
