"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48292","1","부산여행","여행","국내여행","부산광역시","213","1781","1994","20211023"
"48293","2","경주여행","여행","국내여행","경상북도","187","1586","1773","20211023"
"48294","3","제주여행","여행","국내여행","제주특별자치도","262","1493","1755","20211023"
"48295","4","여수여행","여행","국내여행","전라남도","144","1156","1300","20211023"
"48296","5","강릉여행","여행","국내여행","강원도","108","922","1030","20211023"
"48297","6","전주여행","여행","국내여행","전라북도","95","785","880","20211023"
"48298","7","군산여행","여행","국내여행","전라북도","46","694","740","20211023"
"48299","8","속초여행","여행","국내여행","강원도","79","621","700","20211023"
"48300","9","대구여행","여행","국내여행","대구광역시","66","561","627","20211023"
"48301","10","포항여행","여행","국내여행","경상북도","68","536","604","20211023"
