"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47872","1","경주여행","여행","국내여행","경상북도","174","1570","1744","20210911"
"47873","2","부산여행","여행","국내여행","부산광역시","188","1478","1666","20210911"
"47874","3","제주여행","여행","국내여행","제주특별자치도","162","1353","1515","20210911"
"47875","4","여수여행","여행","국내여행","전라남도","139","1064","1203","20210911"
"47876","5","강릉여행","여행","국내여행","강원도","120","802","922","20210911"
"47877","6","전주여행","여행","국내여행","전라북도","101","698","799","20210911"
"47878","7","군산여행","여행","국내여행","전라북도","91","694","785","20210911"
"47879","8","속초여행","여행","국내여행","강원도","83","592","675","20210911"
"47880","9","남해여행","여행","국내여행","경상남도","62","505","567","20210911"
"47881","10","춘천여행","여행","국내여행","강원도","58","454","512","20210911"
