"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40722","1","부산여행","여행","국내여행","부산광역시","1461","705","2166","20190927"
"40723","2","경주여행","여행","국내여행","경상북도","1165","459","1624","20190927"
"40724","3","제주여행","여행","국내여행","제주특별자치도","1237","359","1596","20190927"
"40725","4","강릉여행","여행","국내여행","강원도","679","309","988","20190927"
"40726","5","여수여행","여행","국내여행","전라남도","719","243","962","20190927"
"40727","6","속초여행","여행","국내여행","강원도","558","223","781","20190927"
"40728","7","전주여행","여행","국내여행","전라북도","532","235","767","20190927"
"40729","8","군산여행","여행","국내여행","전라북도","494","206","700","20190927"
"40730","9","대구여행","여행","국내여행","대구광역시","472","161","633","20190927"
"40731","10","춘천여행","여행","국내여행","강원도","429","165","594","20190927"
