"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47832","1","경주여행","여행","국내여행","경상북도","617","1367","1984","20210907"
"47833","2","제주여행","여행","국내여행","제주특별자치도","417","1513","1930","20210907"
"47834","3","부산여행","여행","국내여행","부산광역시","452","1259","1711","20210907"
"47835","4","여수여행","여행","국내여행","전라남도","318","871","1189","20210907"
"47836","5","강릉여행","여행","국내여행","강원도","218","626","844","20210907"
"47837","6","전주여행","여행","국내여행","전라북도","209","513","722","20210907"
"47838","7","군산여행","여행","국내여행","전라북도","207","482","689","20210907"
"47839","8","속초여행","여행","국내여행","강원도","211","403","614","20210907"
"47840","9","남해여행","여행","국내여행","경상남도","169","408","577","20210907"
"47841","10","통영여행","여행","국내여행","경상남도","180","365","545","20210907"
