"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48942","1","부산여행","여행","국내여행","부산광역시","674","2142","2816","20211227"
"48943","2","제주여행","여행","국내여행","제주특별자치도","403","1755","2158","20211227"
"48944","3","강릉여행","여행","국내여행","강원도","321","1088","1409","20211227"
"48945","4","여수여행","여행","국내여행","전라남도","283","1080","1363","20211227"
"48946","5","경주여행","여행","국내여행","경상북도","301","1038","1339","20211227"
"48947","6","전주여행","여행","국내여행","전라북도","193","641","834","20211227"
"48948","7","속초여행","여행","국내여행","강원도","227","605","832","20211227"
"48949","8","군산여행","여행","국내여행","전라북도","185","583","768","20211227"
"48950","9","포항여행","여행","국내여행","경상북도","158","486","644","20211227"
"48951","10","대구여행","여행","국내여행","대구광역시","149","482","631","20211227"
"48992","1","부산여행","여행","국내여행","부산광역시","674","2142","2816","20211227"
"48993","2","제주여행","여행","국내여행","제주특별자치도","403","1755","2158","20211227"
"48994","3","강릉여행","여행","국내여행","강원도","321","1088","1409","20211227"
"48995","4","여수여행","여행","국내여행","전라남도","283","1080","1363","20211227"
"48996","5","경주여행","여행","국내여행","경상북도","301","1038","1339","20211227"
"48997","6","전주여행","여행","국내여행","전라북도","193","641","834","20211227"
"48998","7","속초여행","여행","국내여행","강원도","227","605","832","20211227"
"48999","8","군산여행","여행","국내여행","전라북도","185","583","768","20211227"
"49000","9","포항여행","여행","국내여행","경상북도","158","486","644","20211227"
"49001","10","대구여행","여행","국내여행","대구광역시","149","482","631","20211227"
