"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43072","1","제주여행","여행","국내여행","제주특별자치도","2022","432","2454","20200519"
"43073","2","부산여행","여행","국내여행","부산광역시","1146","304","1450","20200519"
"43074","3","여수여행","여행","국내여행","전라남도","888","295","1183","20200519"
"43075","4","강릉여행","여행","국내여행","강원도","730","266","996","20200519"
"43076","5","경주여행","여행","국내여행","경상북도","670","254","924","20200519"
"43077","6","속초여행","여행","국내여행","강원도","543","205","748","20200519"
"43078","7","남해여행","여행","국내여행","경상남도","481","218","699","20200519"
"43079","8","전주여행","여행","국내여행","전라북도","485","193","678","20200519"
"43080","9","군산여행","여행","국내여행","전라북도","393","180","573","20200519"
"43081","10","통영여행","여행","국내여행","경상남도","294","141","435","20200519"
