"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41902","1","부산여행","여행","국내여행","부산광역시","2112","677","2789","20200123"
"41903","2","제주여행","여행","국내여행","제주특별자치도","1376","311","1687","20200123"
"41904","3","여수여행","여행","국내여행","전라남도","953","206","1159","20200123"
"41905","4","강릉여행","여행","국내여행","강원도","818","262","1080","20200123"
"41906","5","경주여행","여행","국내여행","경상북도","824","172","996","20200123"
"41907","6","속초여행","여행","국내여행","강원도","622","202","824","20200123"
"41908","7","전주여행","여행","국내여행","전라북도","525","132","657","20200123"
"41909","8","군산여행","여행","국내여행","전라북도","496","127","623","20200123"
"41910","9","대구여행","여행","국내여행","대구광역시","451","140","591","20200123"
"41911","10","남해여행","여행","국내여행","경상남도","344","93","437","20200123"
