"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49912","1","제주여행","여행","국내여행","제주특별자치도","715","1841","2556","20220329"
"49913","2","부산여행","여행","국내여행","부산광역시","753","1654","2407","20220329"
"49914","3","경주여행","여행","국내여행","경상북도","633","1348","1981","20220329"
"49915","4","여수여행","여행","국내여행","전라남도","335","1106","1441","20220329"
"49916","5","강릉여행","여행","국내여행","강원도","288","794","1082","20220329"
"49917","6","남해여행","여행","국내여행","경상남도","226","809","1035","20220329"
"49918","7","전주여행","여행","국내여행","전라북도","279","629","908","20220329"
"49919","8","속초여행","여행","국내여행","강원도","226","558","784","20220329"
"49920","9","군산여행","여행","국내여행","전라북도","190","574","764","20220329"
"49921","10","대구여행","여행","국내여행","대구광역시","175","462","637","20220329"
