"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46872","1","제주여행","여행","국내여행","제주특별자치도","584","1583","2167","20210603"
"46873","2","부산여행","여행","국내여행","부산광역시","621","1363","1984","20210603"
"46874","3","경주여행","여행","국내여행","경상북도","455","940","1395","20210603"
"46875","4","여수여행","여행","국내여행","전라남도","387","882","1269","20210603"
"46876","5","강릉여행","여행","국내여행","강원도","306","726","1032","20210603"
"46877","6","속초여행","여행","국내여행","강원도","230","519","749","20210603"
"46878","7","남해여행","여행","국내여행","경상남도","226","508","734","20210603"
"46879","8","전주여행","여행","국내여행","전라북도","212","511","723","20210603"
"46880","9","군산여행","여행","국내여행","전라북도","215","418","633","20210603"
"46881","10","통영여행","여행","국내여행","경상남도","163","328","491","20210603"
