"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46632","1","제주여행","여행","국내여행","제주특별자치도","681","1912","2593","20210510"
"46633","2","부산여행","여행","국내여행","부산광역시","610","1462","2072","20210510"
"46634","3","경주여행","여행","국내여행","경상북도","465","1179","1644","20210510"
"46635","4","여수여행","여행","국내여행","전라남도","368","1065","1433","20210510"
"46636","5","강릉여행","여행","국내여행","강원도","391","843","1234","20210510"
"46637","6","전주여행","여행","국내여행","전라북도","234","589","823","20210510"
"46638","7","남해여행","여행","국내여행","경상남도","240","555","795","20210510"
"46639","8","속초여행","여행","국내여행","강원도","213","538","751","20210510"
"46640","9","군산여행","여행","국내여행","전라북도","170","420","590","20210510"
"46641","10","춘천여행","여행","국내여행","강원도","132","412","544","20210510"
