"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49022","1","부산여행","여행","국내여행","부산광역시","577","2235","2812","20211230"
"49023","2","제주여행","여행","국내여행","제주특별자치도","374","1606","1980","20211230"
"49024","3","경주여행","여행","국내여행","경상북도","240","1108","1348","20211230"
"49025","4","강릉여행","여행","국내여행","강원도","249","1095","1344","20211230"
"49026","5","여수여행","여행","국내여행","전라남도","236","1049","1285","20211230"
"49027","6","속초여행","여행","국내여행","강원도","176","673","849","20211230"
"49028","7","전주여행","여행","국내여행","전라북도","141","569","710","20211230"
"49029","8","군산여행","여행","국내여행","전라북도","138","545","683","20211230"
"49030","9","포항여행","여행","국내여행","경상북도","144","516","660","20211230"
"49031","10","남해여행","여행","국내여행","경상남도","136","442","578","20211230"
