"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45682","1","제주여행","여행","국내여행","제주특별자치도","462","1825","2287","20210204"
"45683","2","부산여행","여행","국내여행","부산광역시","309","1370","1679","20210204"
"45684","3","강릉여행","여행","국내여행","강원도","221","644","865","20210204"
"45685","4","여수여행","여행","국내여행","전라남도","219","593","812","20210204"
"45686","5","경주여행","여행","국내여행","경상북도","201","519","720","20210204"
"45687","6","속초여행","여행","국내여행","강원도","182","403","585","20210204"
"45688","7","전주여행","여행","국내여행","전라북도","145","356","501","20210204"
"45689","8","남해여행","여행","국내여행","경상남도","127","349","476","20210204"
"45690","9","군산여행","여행","국내여행","전라북도","137","305","442","20210204"
"45691","10","포항여행","여행","국내여행","경상북도","103","261","364","20210204"
