"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49012","1","부산여행","여행","국내여행","부산광역시","673","2256","2929","20211229"
"49013","2","제주여행","여행","국내여행","제주특별자치도","463","1691","2154","20211229"
"49014","3","여수여행","여행","국내여행","전라남도","260","1143","1403","20211229"
"49015","4","강릉여행","여행","국내여행","강원도","261","1115","1376","20211229"
"49016","5","경주여행","여행","국내여행","경상북도","282","1037","1319","20211229"
"49017","6","속초여행","여행","국내여행","강원도","209","713","922","20211229"
"49018","7","전주여행","여행","국내여행","전라북도","188","626","814","20211229"
"49019","8","군산여행","여행","국내여행","전라북도","157","606","763","20211229"
"49020","9","포항여행","여행","국내여행","경상북도","130","508","638","20211229"
"49021","10","남해여행","여행","국내여행","경상남도","141","457","598","20211229"
