"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42592","1","제주여행","여행","국내여행","제주특별자치도","1548","261","1809","20200401"
"42593","2","강릉여행","여행","국내여행","강원도","597","233","830","20200401"
"42594","3","여수여행","여행","국내여행","전라남도","556","178","734","20200401"
"42595","4","부산여행","여행","국내여행","부산광역시","487","195","682","20200401"
"42596","5","속초여행","여행","국내여행","강원도","515","160","675","20200401"
"42597","6","경주여행","여행","국내여행","경상북도","284","131","415","20200401"
"42598","7","남해여행","여행","국내여행","경상남도","263","116","379","20200401"
"42599","8","군산여행","여행","국내여행","전라북도","259","118","377","20200401"
"42600","9","전주여행","여행","국내여행","전라북도","253","107","360","20200401"
"42601","10","춘천여행","여행","국내여행","강원도","205","58","263","20200401"
