"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48102","1","제주여행","여행","국내여행","제주특별자치도","415","2476","2891","20211004"
"48103","2","부산여행","여행","국내여행","부산광역시","370","2329","2699","20211004"
"48104","3","경주여행","여행","국내여행","경상북도","402","2094","2496","20211004"
"48105","4","여수여행","여행","국내여행","전라남도","266","1616","1882","20211004"
"48106","5","강릉여행","여행","국내여행","강원도","182","1048","1230","20211004"
"48107","6","전주여행","여행","국내여행","전라북도","137","1042","1179","20211004"
"48108","7","군산여행","여행","국내여행","전라북도","142","1010","1152","20211004"
"48109","8","남해여행","여행","국내여행","경상남도","138","760","898","20211004"
"48110","9","포항여행","여행","국내여행","경상북도","140","752","892","20211004"
"48111","10","대구여행","여행","국내여행","대구광역시","99","734","833","20211004"
