"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49792","1","제주여행","여행","국내여행","제주특별자치도","595","1548","2143","20220317"
"49793","2","부산여행","여행","국내여행","부산광역시","445","1276","1721","20220317"
"49794","3","경주여행","여행","국내여행","경상북도","412","920","1332","20220317"
"49795","4","여수여행","여행","국내여행","전라남도","268","906","1174","20220317"
"49796","5","강릉여행","여행","국내여행","강원도","193","578","771","20220317"
"49797","6","남해여행","여행","국내여행","경상남도","189","563","752","20220317"
"49798","7","전주여행","여행","국내여행","전라북도","193","494","687","20220317"
"49799","8","군산여행","여행","국내여행","전라북도","155","454","609","20220317"
"49800","9","대구여행","여행","국내여행","대구광역시","139","409","548","20220317"
"49801","10","속초여행","여행","국내여행","강원도","172","345","517","20220317"
