"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41322","1","부산여행","여행","국내여행","부산광역시","2196","922","3118","20191126"
"41323","2","제주여행","여행","국내여행","제주특별자치도","1453","506","1959","20191126"
"41324","3","강릉여행","여행","국내여행","강원도","796","289","1085","20191126"
"41325","4","경주여행","여행","국내여행","경상북도","812","266","1078","20191126"
"41326","5","여수여행","여행","국내여행","전라남도","784","248","1032","20191126"
"41327","6","속초여행","여행","국내여행","강원도","593","223","816","20191126"
"41328","7","전주여행","여행","국내여행","전라북도","515","228","743","20191126"
"41329","8","군산여행","여행","국내여행","전라북도","538","180","718","20191126"
"41330","9","대구여행","여행","국내여행","대구광역시","474","174","648","20191126"
"41331","10","남해여행","여행","국내여행","경상남도","351","154","505","20191126"
