"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41232","1","부산여행","여행","국내여행","부산광역시","2292","423","2715","20191117"
"41233","2","제주여행","여행","국내여행","제주특별자치도","1603","173","1776","20191117"
"41234","3","경주여행","여행","국내여행","경상북도","1080","136","1216","20191117"
"41235","4","강릉여행","여행","국내여행","강원도","873","138","1011","20191117"
"41236","5","여수여행","여행","국내여행","전라남도","823","135","958","20191117"
"41237","6","속초여행","여행","국내여행","강원도","600","128","728","20191117"
"41238","7","대구여행","여행","국내여행","대구광역시","572","100","672","20191117"
"41239","8","군산여행","여행","국내여행","전라북도","564","73","637","20191117"
"41240","9","전주여행","여행","국내여행","전라북도","513","94","607","20191117"
"41241","10","춘천여행","여행","국내여행","강원도","371","87","458","20191117"
