"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43572","1","제주여행","여행","국내여행","제주특별자치도","2361","720","3081","20200708"
"43573","2","부산여행","여행","국내여행","부산광역시","2070","825","2895","20200708"
"43574","3","여수여행","여행","국내여행","전라남도","1522","564","2086","20200708"
"43575","4","강릉여행","여행","국내여행","강원도","1462","462","1924","20200708"
"43576","5","속초여행","여행","국내여행","강원도","1160","365","1525","20200708"
"43577","6","경주여행","여행","국내여행","경상북도","1084","383","1467","20200708"
"43578","7","남해여행","여행","국내여행","경상남도","1071","358","1429","20200708"
"43579","8","통영여행","여행","국내여행","경상남도","561","240","801","20200708"
"43580","9","전주여행","여행","국내여행","전라북도","558","211","769","20200708"
"43581","10","군산여행","여행","국내여행","전라북도","531","227","758","20200708"
