"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46292","1","제주여행","여행","국내여행","제주특별자치도","732","2293","3025","20210406"
"46293","2","부산여행","여행","국내여행","부산광역시","498","1436","1934","20210406"
"46294","3","경주여행","여행","국내여행","경상북도","450","1132","1582","20210406"
"46295","4","여수여행","여행","국내여행","전라남도","358","984","1342","20210406"
"46296","5","강릉여행","여행","국내여행","강원도","290","766","1056","20210406"
"46297","6","전주여행","여행","국내여행","전라북도","269","743","1012","20210406"
"46298","7","남해여행","여행","국내여행","경상남도","201","534","735","20210406"
"46299","8","속초여행","여행","국내여행","강원도","188","501","689","20210406"
"46300","9","군산여행","여행","국내여행","전라북도","198","485","683","20210406"
"46301","10","춘천여행","여행","국내여행","강원도","146","420","566","20210406"
