"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49472","1","부산여행","여행","국내여행","부산광역시","362","2173","2535","20220213"
"49473","2","제주여행","여행","국내여행","제주특별자치도","224","2135","2359","20220213"
"49474","3","경주여행","여행","국내여행","경상북도","166","1391","1557","20220213"
"49475","4","강릉여행","여행","국내여행","강원도","135","1300","1435","20220213"
"49476","5","여수여행","여행","국내여행","전라남도","140","1222","1362","20220213"
"49477","6","전주여행","여행","국내여행","전라북도","112","803","915","20220213"
"49478","7","군산여행","여행","국내여행","전라북도","79","806","885","20220213"
"49479","8","속초여행","여행","국내여행","강원도","97","774","871","20220213"
"49480","9","남해여행","여행","국내여행","경상남도","81","689","770","20220213"
"49481","10","대구여행","여행","국내여행","대구광역시","65","500","565","20220213"
