"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45132","1","제주여행","여행","국내여행","제주특별자치도","270","1114","1384","20201211"
"45133","2","부산여행","여행","국내여행","부산광역시","220","705","925","20201211"
"45134","3","여수여행","여행","국내여행","전라남도","153","497","650","20201211"
"45135","4","강릉여행","여행","국내여행","강원도","166","465","631","20201211"
"45136","5","속초여행","여행","국내여행","강원도","157","411","568","20201211"
"45137","6","경주여행","여행","국내여행","경상북도","129","398","527","20201211"
"45138","7","남해여행","여행","국내여행","경상남도","114","254","368","20201211"
"45139","8","군산여행","여행","국내여행","전라북도","96","267","363","20201211"
"45140","9","전주여행","여행","국내여행","전라북도","86","245","331","20201211"
"45141","10","포항여행","여행","국내여행","경상북도","84","195","279","20201211"
