"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42612","1","제주여행","여행","국내여행","제주특별자치도","1527","284","1811","20200403"
"42613","2","강릉여행","여행","국내여행","강원도","745","219","964","20200403"
"42614","3","부산여행","여행","국내여행","부산광역시","638","188","826","20200403"
"42615","4","여수여행","여행","국내여행","전라남도","577","175","752","20200403"
"42616","5","속초여행","여행","국내여행","강원도","553","163","716","20200403"
"42617","6","전주여행","여행","국내여행","전라북도","328","108","436","20200403"
"42618","7","경주여행","여행","국내여행","경상북도","289","141","430","20200403"
"42619","8","군산여행","여행","국내여행","전라북도","240","137","377","20200403"
"42620","9","남해여행","여행","국내여행","경상남도","255","101","356","20200403"
"42621","10","춘천여행","여행","국내여행","강원도","234","84","318","20200403"
