"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42102","1","제주여행","여행","국내여행","제주특별자치도","3017","948","3965","20200212"
"42103","2","부산여행","여행","국내여행","부산광역시","2284","508","2792","20200212"
"42104","3","강릉여행","여행","국내여행","강원도","1040","302","1342","20200212"
"42105","4","여수여행","여행","국내여행","전라남도","1026","259","1285","20200212"
"42106","5","경주여행","여행","국내여행","경상북도","980","297","1277","20200212"
"42107","6","전주여행","여행","국내여행","전라북도","665","178","843","20200212"
"42108","7","속초여행","여행","국내여행","강원도","643","190","833","20200212"
"42109","8","대구여행","여행","국내여행","대구광역시","563","193","756","20200212"
"42110","9","군산여행","여행","국내여행","전라북도","445","192","637","20200212"
"42111","10","남해여행","여행","국내여행","경상남도","416","160","576","20200212"
