"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47022","1","부산여행","여행","국내여행","부산광역시","786","1993","2779","20210618"
"47023","2","제주여행","여행","국내여행","제주특별자치도","560","1822","2382","20210618"
"47024","3","여수여행","여행","국내여행","전라남도","601","1322","1923","20210618"
"47025","4","강릉여행","여행","국내여행","강원도","434","1208","1642","20210618"
"47026","5","경주여행","여행","국내여행","경상북도","524","1107","1631","20210618"
"47027","6","속초여행","여행","국내여행","강원도","271","749","1020","20210618"
"47028","7","남해여행","여행","국내여행","경상남도","262","729","991","20210618"
"47029","8","전주여행","여행","국내여행","전라북도","221","693","914","20210618"
"47030","9","군산여행","여행","국내여행","전라북도","194","563","757","20210618"
"47031","10","춘천여행","여행","국내여행","강원도","196","475","671","20210618"
