"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44222","1","제주여행","여행","국내여행","제주특별자치도","367","1281","1648","20200911"
"44223","2","부산여행","여행","국내여행","부산광역시","227","948","1175","20200911"
"44224","3","경주여행","여행","국내여행","경상북도","213","630","843","20200911"
"44225","4","강릉여행","여행","국내여행","강원도","189","602","791","20200911"
"44226","5","여수여행","여행","국내여행","전라남도","192","595","787","20200911"
"44227","6","속초여행","여행","국내여행","강원도","156","445","601","20200911"
"44228","7","전주여행","여행","국내여행","전라북도","116","417","533","20200911"
"44229","8","남해여행","여행","국내여행","경상남도","122","410","532","20200911"
"44230","9","군산여행","여행","국내여행","전라북도","108","324","432","20200911"
"44231","10","춘천여행","여행","국내여행","강원도","102","326","428","20200911"
