"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46582","1","제주여행","여행","국내여행","제주특별자치도","265","1964","2229","20210505"
"46583","2","부산여행","여행","국내여행","부산광역시","336","1888","2224","20210505"
"46584","3","경주여행","여행","국내여행","경상북도","196","1305","1501","20210505"
"46585","4","여수여행","여행","국내여행","전라남도","142","1267","1409","20210505"
"46586","5","강릉여행","여행","국내여행","강원도","172","1075","1247","20210505"
"46587","6","전주여행","여행","국내여행","전라북도","130","800","930","20210505"
"46588","7","속초여행","여행","국내여행","강원도","114","687","801","20210505"
"46589","8","군산여행","여행","국내여행","전라북도","94","689","783","20210505"
"46590","9","남해여행","여행","국내여행","경상남도","100","631","731","20210505"
"46591","10","대구여행","여행","국내여행","대구광역시","73","608","681","20210505"
