"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46522","1","제주여행","여행","국내여행","제주특별자치도","683","1773","2456","20210429"
"46523","2","부산여행","여행","국내여행","부산광역시","571","1578","2149","20210429"
"46524","3","경주여행","여행","국내여행","경상북도","499","1168","1667","20210429"
"46525","4","여수여행","여행","국내여행","전라남도","282","1043","1325","20210429"
"46526","5","강릉여행","여행","국내여행","강원도","306","827","1133","20210429"
"46527","6","전주여행","여행","국내여행","전라북도","263","682","945","20210429"
"46528","7","속초여행","여행","국내여행","강원도","200","597","797","20210429"
"46529","8","군산여행","여행","국내여행","전라북도","186","577","763","20210429"
"46530","9","남해여행","여행","국내여행","경상남도","257","472","729","20210429"
"46531","10","대구여행","여행","국내여행","대구광역시","154","468","622","20210429"
